   0.0000000e+00	   7.1437258e-02	   0.0000000e+00	   1.4398619e-02	   5.5626444e-02	   0.0000000e+00	   2.2515912e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.4491408e-01	   2.0114727e-01	   0.0000000e+00	   2.9498831e-02	   1.2155689e-01	   2.2259173e-01	   5.5908674e-02	   3.2123212e-02	   6.0621544e-02	   3.3744629e-02	   3.5088423e-02	   0.0000000e+00	   6.9584878e-02	   2.3288627e-02	   0.0000000e+00	   4.8824027e-02	   5.0553798e-02	   2.3554605e-02	   7.3024646e-02	   5.8946631e-02	   1.8844408e-02	   6.3385676e-02	   1.0361831e-01	   0.0000000e+00	   0.0000000e+00	   5.3264686e-02	   1.4901700e-01	   0.0000000e+00	   0.0000000e+00	   1.9187076e-01	   2.6295637e-02	   2.9066231e-02	   3.9358690e-02	   1.5676232e-01	   1.1567312e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   8.1703424e-02	   1.1840317e-01	   5.3369965e-02	   1.1696068e-02	   9.4104281e-03	   0.0000000e+00	   0.0000000e+00	   3.6305334e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   3.3426315e-02	   3.1090567e-02	   5.3895876e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.5667936e-02	   0.0000000e+00	   1.8880288e-02	   9.3982056e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   6.5720470e-03	   3.8953960e-02	   0.0000000e+00	   1.1658852e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.5281811e-02	   2.2564349e-02	   2.3901572e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.3012638e-02	   0.0000000e+00	   1.4772427e-02	   2.1864711e-02	   1.4346699e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.4099040e-03	
   7.1437258e-02	   0.0000000e+00	   0.0000000e+00	   1.4431954e-02	   5.7449221e-01	   2.1441831e-02	   4.9006517e-02	   4.9032788e-03	   5.0230026e-03	   5.9087340e-03	   7.3490083e-03	   9.6413370e-02	   0.0000000e+00	   2.3095342e-02	   9.5426716e-02	   8.1371999e-02	   2.3237508e-02	   2.5389745e-02	   1.1484700e-01	   8.1126994e-03	   3.9816120e-03	   2.1291995e-02	   4.0196296e-01	   0.0000000e+00	   2.3370825e-02	   4.2662130e-03	   3.7078920e-02	   2.3674946e-02	   3.7899060e-02	   1.9918626e-02	   3.5525412e-02	   4.0739445e-02	   7.5006170e-02	   0.0000000e+00	   2.7782052e-02	   6.8472938e-02	   8.5492067e-02	   4.6965477e-03	   2.7186825e-03	   1.9118947e-02	   1.1860432e-02	   2.9133524e-02	   3.5048359e-02	   2.4670691e-02	   1.8839695e-01	   0.0000000e+00	   0.0000000e+00	   3.6870017e-03	   0.0000000e+00	   2.5971237e-02	   0.0000000e+00	   1.7861491e-02	   4.2321046e-02	   4.9030123e-03	   0.0000000e+00	   2.1898896e-02	   0.0000000e+00	   3.2730035e-02	   4.9494601e-03	   1.9613625e-02	   3.1162547e-02	   5.1790331e-02	   2.9693844e-02	   2.9896649e-03	   0.0000000e+00	   5.5892127e-02	   4.6275292e-03	   1.7345520e-03	   1.3041001e-02	   2.8974441e-03	   2.6986615e-03	   2.0679110e-02	   1.1437668e-03	   4.9973608e-03	   4.6946468e-03	   9.7808138e-02	   4.6974309e-02	   2.0206906e-02	   3.3329253e-03	   1.7655689e-02	   1.3782786e-02	   2.6758721e-03	   3.0487160e-02	   1.0091115e-02	   2.7529976e-01	   0.0000000e+00	   2.3661098e-02	   6.8108073e-02	   0.0000000e+00	   2.0712939e-02	   0.0000000e+00	   2.2402025e-02	   0.0000000e+00	   5.4705712e-03	   5.0656856e-03	   0.0000000e+00	   0.0000000e+00	   1.2939603e-02	   1.5465335e-03	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.4501285e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.1396038e-01	   1.1821143e-01	   0.0000000e+00	   1.7320481e-02	   0.0000000e+00	   0.0000000e+00	   8.9063511e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.8160912e-01	   0.0000000e+00	   0.0000000e+00	   2.7173347e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.2206897e-02	   0.0000000e+00	   2.6276817e-03	   0.0000000e+00	   0.0000000e+00	   1.0116577e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.5802076e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   6.9995174e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.2690513e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.4398619e-02	   1.4431954e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.8856468e-02	   0.0000000e+00	   0.0000000e+00	   5.7560747e-02	   1.9341957e-01	   1.0907398e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   3.6364521e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.6547559e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.7352840e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.0650759e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   6.3461295e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.1187506e-02	   0.0000000e+00	   3.8938910e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.5626444e-02	   5.7449221e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.7254131e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.6514403e-02	   3.5586729e-02	   0.0000000e+00	   2.2589291e-02	   1.5000217e-01	   9.1246151e-02	   6.1238162e-02	   1.0661980e-02	   1.0733722e-01	   7.9349391e-03	   0.0000000e+00	   2.0825459e-02	   5.9592653e-01	   0.0000000e+00	   2.2858739e-02	   0.0000000e+00	   4.9139503e-02	   1.9269625e-02	   1.4445355e-01	   1.9482182e-02	   3.1609767e-02	   3.4344778e-02	   2.3286381e-02	   0.0000000e+00	   2.7173309e-02	   4.9990165e-02	   3.6594579e-02	   0.0000000e+00	   0.0000000e+00	   9.2282374e-03	   0.0000000e+00	   0.0000000e+00	   1.6916966e-02	   1.1907925e-02	   2.7593458e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.8355101e-03	   0.0000000e+00	   1.7470121e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.9042618e-02	   2.8628617e-02	   3.2012875e-02	   0.0000000e+00	   1.7981251e-02	   0.0000000e+00	   4.8023376e-02	   2.9043212e-02	   0.0000000e+00	   0.0000000e+00	   1.2438719e-02	   0.0000000e+00	   0.0000000e+00	   2.8045703e-02	   0.0000000e+00	   6.0058612e-02	   3.9335579e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.4836180e-01	   0.0000000e+00	   1.9764145e-02	   0.0000000e+00	   1.7268829e-02	   1.0593191e-02	   0.0000000e+00	   0.0000000e+00	   4.2375879e-03	   1.0918440e-01	   5.5332535e-02	   2.1365129e-02	   0.0000000e+00	   0.0000000e+00	   7.6380997e-03	   0.0000000e+00	   3.9402160e-03	   0.0000000e+00	   4.2045786e-03	   3.2509452e-02	   0.0000000e+00	   0.0000000e+00	   1.2656079e-02	   0.0000000e+00	
   0.0000000e+00	   2.1441831e-02	   0.0000000e+00	   0.0000000e+00	   1.7254131e-02	   0.0000000e+00	   1.0198103e-01	   2.2711596e-01	   2.3266147e-01	   1.2454126e-02	   0.0000000e+00	   2.4403645e-02	   0.0000000e+00	   3.1516664e-02	   3.3688878e-02	   0.0000000e+00	   0.0000000e+00	   3.4464323e-02	   1.4772385e-02	   0.0000000e+00	   8.3922373e-03	   0.0000000e+00	   1.4300170e-01	   0.0000000e+00	   0.0000000e+00	   8.9921049e-03	   3.8058518e-02	   3.7807886e-02	   0.0000000e+00	   0.0000000e+00	   2.7677380e-02	   4.8429065e-02	   9.3936540e-03	   0.0000000e+00	   4.0186371e-02	   0.0000000e+00	   6.7094710e-02	   9.8991421e-03	   5.7302994e-03	   4.8622445e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   7.2866191e-02	   3.8650132e-02	   0.0000000e+00	   0.0000000e+00	   7.7712730e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0334318e-02	   0.0000000e+00	   5.1211556e-03	   0.0000000e+00	   0.0000000e+00	   1.0432218e-02	   2.5915906e-03	   0.0000000e+00	   3.1996115e-02	   0.0000000e+00	   6.3014622e-03	   0.0000000e+00	   9.2546873e-03	   9.7536686e-03	   3.6559996e-03	   1.0131053e-01	   6.1070840e-03	   5.6881002e-03	   1.8218028e-02	   2.4107731e-03	   1.0533181e-02	   9.8951355e-03	   1.8377521e-02	   1.6714793e-02	   6.3886620e-02	   7.0249688e-03	   0.0000000e+00	   6.2226717e-03	   5.6400659e-03	   1.0848197e-02	   1.3697793e-02	   1.0255949e-02	   0.0000000e+00	   3.8305010e-03	   5.8361179e-03	   0.0000000e+00	   3.0009875e-02	   0.0000000e+00	   2.3145689e-03	   1.2991503e-01	   2.4698613e-03	   1.6015788e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   3.2597040e-03	
   2.2515912e-02	   4.9006517e-02	   2.4501285e-01	   0.0000000e+00	   0.0000000e+00	   1.0198103e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   6.7090794e-03	   5.7538920e-02	   0.0000000e+00	   1.5476417e-01	   1.7658465e-02	   6.1301414e-02	   5.1169490e-03	   1.3227263e-02	   5.6695794e-03	   1.1335454e-01	   0.0000000e+00	   3.8161768e-02	   8.6670459e-03	   4.6097277e-02	   0.0000000e+00	   0.0000000e+00	   4.4688147e-03	   1.3663916e-01	   0.0000000e+00	   0.0000000e+00	   7.4030244e-02	   5.6865199e-03	   6.4006954e-02	   1.2433409e-01	   0.0000000e+00	   1.5850976e-02	   7.6412719e-02	   0.0000000e+00	   0.0000000e+00	   8.8407262e-03	   1.0827662e-02	   0.0000000e+00	   1.6206590e-02	   1.1407889e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.4924776e-02	   5.6017189e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   3.2777263e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.2571554e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.4758335e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   4.9032788e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.2711596e-01	   0.0000000e+00	   0.0000000e+00	   8.4411840e-01	   1.6065071e-02	   3.2757392e-02	   1.6331348e-02	   0.0000000e+00	   0.0000000e+00	   6.6153866e-03	   0.0000000e+00	   2.4983741e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0825479e-02	   9.4360608e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.1599272e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   8.7208141e-03	   0.0000000e+00	   1.2117246e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.2769295e-02	   7.3917401e-03	   0.0000000e+00	   5.2866565e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0024473e-02	   0.0000000e+00	   4.0027791e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.3330646e-02	   0.0000000e+00	   1.3789521e-01	   0.0000000e+00	   0.0000000e+00	   1.3456931e-02	   3.3429954e-03	   0.0000000e+00	   7.3168133e-03	   0.0000000e+00	   8.1285056e-03	   0.0000000e+00	   1.1937988e-02	   1.2581643e-02	   4.7160187e-03	   4.0592755e-03	   7.8777694e-03	   7.3373057e-03	   0.0000000e+00	   3.1097516e-03	   1.3587167e-02	   1.2764127e-02	   0.0000000e+00	   2.1561073e-02	   0.0000000e+00	   9.0617855e-03	   0.0000000e+00	   8.0268707e-03	   1.5186769e-01	   1.3993519e-02	   0.0000000e+00	   1.3229555e-02	   0.0000000e+00	   4.9411149e-03	   7.5282396e-03	   0.0000000e+00	   6.8626037e-03	   0.0000000e+00	   2.9856541e-03	   0.0000000e+00	   3.1859718e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.2048213e-03	
   0.0000000e+00	   5.0230026e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.3266147e-01	   0.0000000e+00	   8.4411840e-01	   0.0000000e+00	   1.6457333e-02	   0.0000000e+00	   2.1610148e-03	   0.0000000e+00	   0.0000000e+00	   6.7769151e-03	   0.0000000e+00	   0.0000000e+00	   1.6264760e-01	   0.0000000e+00	   0.0000000e+00	   1.1089806e-02	   1.2195488e-01	   0.0000000e+00	   0.0000000e+00	   1.4562617e-01	   1.1882493e-02	   1.3731140e-02	   0.0000000e+00	   0.0000000e+00	   1.5171118e-01	   8.9337511e-03	   0.0000000e+00	   1.2413114e-02	   0.0000000e+00	   0.0000000e+00	   3.2469753e-02	   9.5410929e-03	   1.3081085e-02	   7.5722249e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.6813593e-01	   1.4736525e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.5920701e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   3.0623926e-02	   0.0000000e+00	   1.3656141e-02	   0.0000000e+00	   1.4126221e-01	   0.0000000e+00	   0.0000000e+00	   1.3785510e-02	   3.4246216e-03	   0.0000000e+00	   7.4954686e-03	   0.0000000e+00	   8.3269801e-03	   0.0000000e+00	   1.2229479e-02	   1.2888851e-02	   4.8311702e-03	   4.1583912e-03	   8.0701217e-03	   7.5164614e-03	   0.0000000e+00	   3.1856827e-03	   1.3918926e-02	   1.3075790e-02	   0.0000000e+00	   2.2087532e-02	   0.0000000e+00	   9.2830480e-03	   0.0000000e+00	   8.2228636e-03	   1.5557586e-01	   1.4335200e-02	   0.0000000e+00	   1.3552582e-02	   0.0000000e+00	   5.0617626e-03	   7.7120574e-03	   0.0000000e+00	   7.0301685e-03	   0.0000000e+00	   3.0585551e-03	   0.0000000e+00	   3.2637640e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.3074908e-03	
   0.0000000e+00	   5.9087340e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.2454126e-02	   0.0000000e+00	   1.6065071e-02	   1.6457333e-02	   0.0000000e+00	   0.0000000e+00	   2.5420775e-03	   0.0000000e+00	   0.0000000e+00	   7.9719228e-03	   3.1005540e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.3045327e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.3977793e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.0509084e-02	   0.0000000e+00	   1.4601981e-02	   0.0000000e+00	   0.0000000e+00	   1.0578875e-01	   1.9909999e-02	   1.5387738e-02	   8.9074735e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.2080068e-02	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   1.6064198e-02	   0.0000000e+00	   1.6392372e-01	   0.0000000e+00	   0.0000000e+00	   1.6216379e-02	   4.0285024e-03	   0.0000000e+00	   8.8171824e-03	   0.0000000e+00	   9.7953185e-03	   0.0000000e+00	   1.4385964e-02	   1.5161607e-02	   5.6830748e-03	   4.8916613e-03	   9.4931670e-03	   8.8418769e-03	   0.0000000e+00	   3.7474302e-03	   1.6373320e-02	   1.9182041e-01	   0.0000000e+00	   2.5982338e-02	   0.0000000e+00	   1.0919975e-02	   0.0000000e+00	   9.6728426e-03	   8.7672100e-03	   1.6862998e-02	   0.0000000e+00	   1.5942377e-02	   1.4016396e-01	   5.9543287e-03	   9.0719633e-03	   0.0000000e+00	   8.2698336e-03	   0.0000000e+00	   3.5978855e-03	   0.0000000e+00	   3.8392800e-03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   5.0670524e-03	
